ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
91138,Anton Dmitriyevich Pantov,M,22,187,77,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
91138,Anton Dmitriyevich Pantov,M,22,187,77,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,NA
91138,Anton Dmitriyevich Pantov,M,22,187,77,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 20 kilometres,NA
91138,Anton Dmitriyevich Pantov,M,22,187,77,Kazakhstan,KAZ,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
91139,Dmitry Anatolyevich Pantov,M,24,190,85,Kazakhstan,KAZ,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
91139,Dmitry Anatolyevich Pantov,M,24,190,85,Kazakhstan,KAZ,1994 Winter,1994,Winter,Lillehammer,Biathlon,Biathlon Men's 20 kilometres,NA
91139,Dmitry Anatolyevich Pantov,M,28,190,85,Kazakhstan,KAZ,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
91139,Dmitry Anatolyevich Pantov,M,28,190,85,Kazakhstan,KAZ,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 20 kilometres,NA
91139,Dmitry Anatolyevich Pantov,M,28,190,85,Kazakhstan,KAZ,1998 Winter,1998,Winter,Nagano,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,NA
91139,Dmitry Anatolyevich Pantov,M,32,190,85,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 10 kilometres Sprint,NA
91139,Dmitry Anatolyevich Pantov,M,32,190,85,Kazakhstan,KAZ,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 20 kilometres,NA
91140,John Pantsil,M,23,178,80,Ghana,GHA,2004 Summer,2004,Summer,Athina,Football,Football Men's Football,NA
91141,Piia Anneli Pantsu,F,29,169,58,Finland,FIN,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",NA
91142,Vclav Pantek,M,21,178,77,Czechoslovakia,TCH,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
91142,Vclav Pantek,M,25,178,77,Czechoslovakia,TCH,1960 Winter,1960,Winter,Squaw Valley,Ice Hockey,Ice Hockey Men's Ice Hockey,NA
91143,Elena Andreea Panuroiu,F,21,170,57,Romania,ROU,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Triple Jump,NA
91144,Ion Panuru,M,29,172,77,Romania-1,ROU,1964 Winter,1964,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,NA
91144,Ion Panuru,M,29,172,77,Romania,ROU,1964 Winter,1964,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,NA
91144,Ion Panuru,M,33,172,77,Romania-1,ROU,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Two,Bronze
91144,Ion Panuru,M,33,172,77,Romania,ROU,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Four,NA
91144,Ion Panuru,M,37,172,77,Romania-1,ROU,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Two,NA
91144,Ion Panuru,M,37,172,77,Romania,ROU,1972 Winter,1972,Winter,Sapporo,Bobsleigh,Bobsleigh Men's Four,NA
91144,Ion Panuru,M,41,172,77,Romania-1,ROU,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Two,NA
91144,Ion Panuru,M,41,172,77,Romania-2,ROU,1976 Winter,1976,Winter,Innsbruck,Bobsleigh,Bobsleigh Men's Four,NA
91145,Yury Borisovich Pantyukhov,M,24,175,75,Soviet Union,URS,1956 Winter,1956,Winter,Cortina d'Ampezzo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
91146,Yekaterina Andreyevna Pantyulina-Lisunova,F,18,175,64,Russia,RUS,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,NA
91146,Yekaterina Andreyevna Pantyulina-Lisunova,F,22,175,64,Russia,RUS,2012 Summer,2012,Summer,London,Water Polo,Water Polo Women's Water Polo,NA
91146,Yekaterina Andreyevna Pantyulina-Lisunova,F,26,175,64,Russia,RUS,2016 Summer,2016,Summer,Rio de Janeiro,Water Polo,Water Polo Women's Water Polo,Bronze
