ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
102344,Yosmany Romero Rodrguez,M,24,180,76,Cuba,CUB,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Middleweight, Freestyle",NA
102345,Francisco Romero Arribas,M,16,178,64,Guatemala,GUA,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Skeet,NA
102345,Francisco Romero Arribas,M,20,178,64,Guatemala,GUA,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Skeet,NA
102345,Francisco Romero Arribas,M,24,178,64,Guatemala,GUA,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Skeet,NA
102345,Francisco Romero Arribas,M,32,178,64,Guatemala,GUA,1992 Summer,1992,Summer,Barcelona,Shooting,Shooting Mixed Skeet,NA
102345,Francisco Romero Arribas,M,36,178,64,Guatemala,GUA,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Skeet,NA
102346,Francisco Romero Portilla,M,49,171,70,Guatemala,GUA,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Trap,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Team All-Around,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horse Vault,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Rings,NA
102347,Jos Andr Romersa,M,20,NA,NA,Luxembourg,LUX,1936 Summer,1936,Summer,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,NA
102348,Marc Romersa,M,20,NA,NA,Luxembourg,LUX,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's High Jump,NA
102349,Josep Romeu Argemi,M,26,175,77,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,NA
102350,Oriol Romeu Vidal,M,20,183,89,Spain,ESP,2012 Summer,2012,Summer,London,Football,Football Men's Football,NA
102351,Zoltn Romhnyi,M,22,190,83,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",NA
102351,Zoltn Romhnyi,M,26,190,83,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",NA
102352,John Luther Romig,M,25,176,62,United States,USA,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 5,000 metres",NA
102352,John Luther Romig,M,29,176,62,United States,USA,1928 Summer,1928,Summer,Amsterdam,Athletics,"Athletics Men's 10,000 metres",NA
102353,Stanisaw Romik,M,34,172,75,Poland,POL,1960 Summer,1960,Summer,Roma,Shooting,"Shooting Men's Free Pistol, 50 metres",NA
102354,Tony Rominger,M,35,175,65,Switzerland,SUI,1996 Summer,1996,Summer,Atlanta,Cycling,Cycling Men's Individual Time Trial,NA
102355,Igor Anatolyevich Romishevsky,M,27,177,80,Soviet Union,URS,1968 Winter,1968,Winter,Grenoble,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
102355,Igor Anatolyevich Romishevsky,M,31,177,80,Soviet Union,URS,1972 Winter,1972,Winter,Sapporo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
102356,Gianni Petrus Cornelis Romme,M,24,190,85,Netherlands,NED,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 5,000 metres",Gold
102356,Gianni Petrus Cornelis Romme,M,24,190,85,Netherlands,NED,1998 Winter,1998,Winter,Nagano,Speed Skating,"Speed Skating Men's 10,000 metres",Gold
102356,Gianni Petrus Cornelis Romme,M,28,190,85,Netherlands,NED,2002 Winter,2002,Winter,Salt Lake City,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
102357,Adrien Gry Rommel,M,33,NA,NA,France,FRA,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Foil, Team",Gold
102357,Adrien Gry Rommel,M,37,NA,NA,France,FRA,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Gold
102358,Frank Rommel,M,21,185,80,Germany,GER,2006 Winter,2006,Winter,Torino,Skeleton,Skeleton Men's Skeleton,NA
102358,Frank Rommel,M,25,185,80,Germany,GER,2010 Winter,2010,Winter,Vancouver,Skeleton,Skeleton Men's Skeleton,NA
102358,Frank Rommel,M,29,185,80,Germany,GER,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Men's Skeleton,NA
102359,Alfonso Carlos Romo Garza,M,45,173,69,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
102359,Alfonso Carlos Romo Garza,M,45,173,69,Mexico,MEX,1996 Summer,1996,Summer,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",NA
102359,Alfonso Carlos Romo Garza,M,49,173,69,Mexico,MEX,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Jumping, Individual",NA
